Surname_Group,UniqueTransported,TransportedCount,TotalPeople,Group,AllSameTransported,NotTransportedCount
Fusimodent_7697,1,2,2,7697,True,0
Gainebergan_1230,1,0,1,1230,True,1
Gainebergan_2317,1,0,1,2317,True,1
Gainebergan_2770,1,0,1,2770,True,1
Gainebergan_2906,1,0,1,2906,True,1
Gainebergan_3206,1,0,1,3206,True,1
Gainebergan_5578,1,1,1,5578,True,0
Gainebergan_628,1,1,1,628,True,0
Gainebergan_6442,1,0,1,6442,True,1
Gainebergan_8029,1,0,1,8029,True,1
Gainebergan_8607,1,1,1,8607,True,0
Gaineyerson_1942,1,0,1,1942,True,1
Gaineyerson_6133,1,1,1,6133,True,0
Gaineyerson_6156,1,0,1,6156,True,1
Gaineyerson_6758,1,0,1,6758,True,1
Gaineyerson_7092,1,1,1,7092,True,0
Gaington_4900,1,0,1,4900,True,1
Gaington_5291,1,0,1,5291,True,1
Gaington_623,1,1,1,623,True,0
Gaington_7886,1,0,1,7886,True,1
Gaington_8191,1,0,1,8191,True,1
Gainney_2657,1,0,1,2657,True,1
Gainney_6085,1,1,1,6085,True,0
Gainney_6456,1,0,1,6456,True,1
Gainney_6511,2,1,3,6511,False,2
Gainney_6563,2,1,2,6563,False,1
Gainney_7285,1,1,1,7285,True,0
Gainney_819,1,1,1,819,True,0
Gainney_8313,1,0,1,8313,True,1
Gainney_8906,1,0,1,8906,True,1
Gallandez_1173,1,1,1,1173,True,0
Gallandez_4253,1,0,1,4253,True,1
Gallandez_7372,1,0,1,7372,True,1
Gallard_1052,1,0,1,1052,True,1
Gallard_2616,1,0,1,2616,True,1
Gallard_3392,1,4,4,3392,True,0
Gallard_4104,1,0,1,4104,True,1
Gallard_4633,1,0,1,4633,True,1
Gallencis_1489,1,0,1,1489,True,1
Gallencis_2095,1,0,1,2095,True,1
Gallencis_3755,1,0,1,3755,True,1
Gallencis_5453,1,0,1,5453,True,1
Gallencis_6149,1,1,1,6149,True,0
Gallencis_7049,1,1,1,7049,True,0
Gallenry_1935,1,0,1,1935,True,1
Gallenry_2892,2,1,2,2892,False,1
Gallenry_5273,1,0,1,5273,True,1
Gallenry_5511,2,1,2,5511,False,1
Gallenry_6806,1,1,1,6806,True,0
Galoquid_5292,1,1,1,5292,True,0
Gamberson_1323,1,1,1,1323,True,0
Gamberson_2551,1,0,1,2551,True,1
Gamberson_3955,1,1,1,3955,True,0
Gamberson_4851,1,1,1,4851,True,0
Gambs_138,2,1,2,138,False,1
Gambs_3026,1,0,1,3026,True,1
Gambs_6347,1,1,1,6347,True,0
Garden_4474,1,1,1,4474,True,0
Garden_5467,1,0,1,5467,True,1
Garden_5756,1,0,1,5756,True,1
Garden_6522,1,1,1,6522,True,0
Garden_6625,2,1,2,6625,False,1
Garden_7270,1,1,1,7270,True,0
Gardonadox_297,1,1,1,297,True,0
Gardonadox_3185,1,0,1,3185,True,1
Gardonadox_6016,1,0,2,6016,True,2
Gardsondez_4037,1,1,1,4037,True,0
Gardsondez_5157,1,1,1,5157,True,0
Gardsondez_7257,2,1,2,7257,False,1
Gardsondez_7322,1,0,1,7322,True,1
Garnes_216,1,0,1,216,True,1
Garnes_4256,2,2,7,4256,False,5
Garnes_5434,1,1,1,5434,True,0
Garnes_6189,1,1,1,6189,True,0
Garnes_680,1,0,2,680,True,2
Garnes_6982,1,1,1,6982,True,0
Garnes_8239,1,0,1,8239,True,1
Garnettiz_1783,1,0,2,1783,True,2
Garnettiz_2702,1,1,1,2702,True,0
Garnettiz_3573,1,0,1,3573,True,1
Garnettiz_8881,1,1,1,8881,True,0
Garrincent_1578,1,0,1,1578,True,1
Garrincent_3980,1,1,1,3980,True,0
Garrincent_6167,1,1,1,6167,True,0
Garrincent_7091,1,1,1,7091,True,0
Garrincent_7490,1,1,1,7490,True,0
Garzaley_1032,1,0,1,1032,True,1
Garzaley_3875,1,0,1,3875,True,1
Garzaley_7214,1,1,1,7214,True,0
Garzaley_9048,1,0,1,9048,True,1
Geadle_7015,1,1,1,7015,True,0
Geakerat_2651,1,1,1,2651,True,0
Geakerat_5930,2,2,3,5930,False,1
Gealably_5177,1,1,1,5177,True,0
Gealably_6754,1,1,1,6754,True,0
Gealably_7161,1,0,1,7161,True,1
Gealloyalt_4338,1,2,2,4338,True,0
Gealloyalt_4756,1,2,2,4756,True,0
Gealloyalt_5748,1,0,1,5748,True,1
Gealter_7712,1,1,1,7712,True,0
Gealter_8589,1,0,1,8589,True,1
Gearitte_3776,1,1,1,3776,True,0
Geatenth_7974,1,0,2,7974,True,2
Gecre_9111,1,0,1,9111,True,1
Gele_2888,1,0,1,2888,True,1
Gele_4337,1,1,1,4337,True,0
Gele_5538,1,2,2,5538,True,0
Gelie_2659,1,1,1,2659,True,0
Gelle_4624,1,0,1,4624,True,1
Gelle_6282,1,0,1,6282,True,1
Gelle_798,1,1,1,798,True,0
Gelte_1326,1,0,2,1326,True,2
Gelte_3455,1,1,1,3455,True,0
Gelte_4154,1,1,1,4154,True,0
Gemoserad_3870,1,1,1,3870,True,0
Gen_2234,2,2,3,2234,False,1
Gency_3145,1,1,1,3145,True,0
Gene_2806,1,0,1,2806,True,1
Gene_4017,1,0,1,4017,True,1
Gene_4330,1,1,1,4330,True,0
Gene_4878,1,0,1,4878,True,1
Gene_5408,1,0,2,5408,True,2
Gene_596,1,1,1,596,True,0
Gene_8764,1,1,1,8764,True,0
Geneltic_2427,1,1,1,2427,True,0
Geneltic_6618,1,1,1,6618,True,0
Geneltic_871,1,1,1,871,True,0
Geneltic_9156,1,1,1,9156,True,0
Gented_6944,1,1,1,6944,True,0
Gentledges_2658,1,0,1,2658,True,1
Gentledges_5404,1,0,1,5404,True,1
Gentledges_8774,1,1,1,8774,True,0
Genuild_6153,1,1,1,6153,True,0
Geoconne_454,1,2,2,454,True,0
Geoconne_638,1,1,1,638,True,0
Georgasey_1036,1,1,1,1036,True,0
Georgasey_1811,2,1,2,1811,False,1
Georgasey_2509,1,0,1,2509,True,1
Georgasey_3294,2,1,2,3294,False,1
Georgasey_4340,1,1,1,4340,True,0
Georgasey_4725,1,0,1,4725,True,1
Georgasey_5182,1,2,2,5182,True,0
Georgasey_7902,2,1,2,7902,False,1
Geousker_305,1,0,1,305,True,1
Geousty_2693,1,0,3,2693,True,3
Gepie_7842,1,1,1,7842,True,0
Geraing_1232,2,1,2,1232,False,1
Geraing_6623,1,1,1,6623,True,0
Geraing_756,1,0,1,756,True,1
Geraing_8175,1,1,1,8175,True,0
Gerin_5846,1,0,1,5846,True,1
Gerin_5933,1,0,1,5933,True,1
Gerry_1352,1,0,1,1352,True,1
Giba_1691,1,0,1,1691,True,1
Giba_2649,1,0,1,2649,True,1
Giba_5017,1,1,1,5017,True,0
Giba_5952,1,1,1,5952,True,0
Gibbsonton_2083,1,0,1,2083,True,1
Gibbsonton_3275,1,1,1,3275,True,0
Gibbsonton_6962,1,0,1,6962,True,1
Gibbsonton_7208,2,1,2,7208,False,1
Gibbsonton_7403,1,0,1,7403,True,1
Gibbsonton_8383,2,3,7,8383,False,4
Gilesonston_3384,1,0,1,3384,True,1
Gilesonston_475,1,0,1,475,True,1
Gilesonston_8433,1,1,1,8433,True,0
Gilesonston_9181,1,1,1,9181,True,0
Giller_1961,1,1,1,1961,True,0
Giller_7126,1,0,1,7126,True,1
Giller_9233,1,1,1,9233,True,0
Gilleranks_1218,1,0,1,1218,True,1
Gilleranks_1435,1,0,1,1435,True,1
Gilleranks_1848,1,0,1,1848,True,1
Gilleranks_5436,1,0,1,5436,True,1
Gilleranks_5573,1,0,1,5573,True,1
Gilleyons_1324,2,1,3,1324,False,2
Gilleyons_2070,1,1,1,2070,True,0
Gilleyons_4634,1,0,1,4634,True,1
Gilleyons_8007,2,1,2,8007,False,1
Gilleyons_9259,1,1,1,9259,True,0
Gillock_5180,1,1,1,5180,True,0
Gin_1525,1,1,1,1525,True,0
Gin_3748,1,1,1,3748,True,0
Gin_4933,1,2,2,4933,True,0
Gin_6970,1,0,1,6970,True,1
Gine_2426,1,2,2,2426,True,0
Gine_6556,1,2,2,6556,True,0
Gleroling_1767,1,3,3,1767,True,0
Glisormal_2555,1,2,2,2555,True,0
Glogry_6365,1,0,1,6365,True,1
Gloother_1829,1,1,1,1829,True,0
Gloother_4336,1,4,4,4336,True,0
Glousspidy_2755,1,1,1,2755,True,0
Gloyanthy_356,1,1,1,356,True,0
Gloyanthy_5004,1,1,1,5004,True,0
Gloyanthy_5566,1,0,1,5566,True,1
Gloyanthy_5793,1,1,1,5793,True,0
Gocent_1897,1,2,2,1897,True,0
Gocent_2007,1,1,1,2007,True,0
Gocent_5064,1,0,1,5064,True,1
Gocent_8038,1,2,2,8038,True,0
Goffey_1800,2,2,4,1800,False,2
Goffey_8975,1,0,2,8975,True,2
Goldendrice_5828,1,0,1,5828,True,1
Goldendrice_6309,1,2,2,6309,True,0
Goldendrice_8580,1,0,1,8580,True,1
Gonzaley_1033,1,1,1,1033,True,0
Goods_8811,1,0,1,8811,True,1
Goodson_4643,1,1,1,4643,True,0
Goodson_8493,1,0,1,8493,True,1
Goodson_8902,1,1,1,8902,True,0
Goody_2496,1,0,1,2496,True,1
Goody_6750,1,0,1,6750,True,1
Gooki_2862,1,1,1,2862,True,0
Goortedant_6512,1,0,1,6512,True,1
Goortedant_8403,1,1,1,8403,True,0
Gordanieves_171,1,1,1,171,True,0
Gordanieves_1831,1,0,1,1831,True,1
Gordanieves_2479,1,0,1,2479,True,1
Gordanieves_2954,1,1,1,2954,True,0
Gordanieves_2993,1,0,1,2993,True,1
Gordanieves_7311,1,0,1,7311,True,1
Gordanieves_7703,1,1,1,7703,True,0
Gordond_1309,1,1,1,1309,True,0
Gordond_1461,1,0,1,1461,True,1
Gordond_3128,1,0,1,3128,True,1
Gordond_6168,1,2,2,6168,True,0
Gordond_656,1,0,1,656,True,1
Gouldensen_4572,1,0,1,4572,True,1
Gouldensen_5623,1,1,1,5623,True,0
Gouldensen_6363,2,2,7,6363,False,5
Gouldensen_6675,1,0,1,6675,True,1
Gouldensen_8213,1,0,1,8213,True,1
Graciansus_555,2,1,2,555,False,1
Grahangory_1577,1,1,1,1577,True,0
Grahangory_2148,1,0,1,2148,True,1
Grahangory_3942,1,0,1,3942,True,1
Grahangory_5085,1,1,1,5085,True,0
Grahangory_645,1,0,1,645,True,1
Graie_2162,1,2,2,2162,True,0
Graie_5953,1,0,1,5953,True,1
Graie_8977,1,0,1,8977,True,1
Graneyes_8716,1,0,1,8716,True,1
Graneyes_9129,1,0,1,9129,True,1
Gre_7515,2,1,2,7515,False,1
Gread_2234,2,1,2,2234,False,1
Gread_633,1,0,1,633,True,1
Gread_8004,1,1,1,8004,True,0
Gread_9164,1,0,1,9164,True,1
Grean_2812,1,1,1,2812,True,0
Grean_4223,1,2,2,4223,True,0
Grean_8549,1,1,1,8549,True,0
Grean_8964,2,2,3,8964,False,1
Greded_8069,1,1,1,8069,True,0
Greenez_3615,2,1,2,3615,False,1
Greenez_5341,1,1,1,5341,True,0
Greeves_3152,1,0,1,3152,True,1
Greeves_4354,1,0,1,4354,True,1
Greeves_5124,1,0,1,5124,True,1
Greeves_62,1,0,1,62,True,1
Greeves_6773,1,0,1,6773,True,1
Greeves_8863,1,1,1,8863,True,0
Gregordy_2010,1,1,1,2010,True,0
Gregordy_2743,1,0,1,2743,True,1
Gregordy_3181,1,0,1,3181,True,1
Gregordy_9059,1,0,1,9059,True,1
Grentual_4704,1,0,1,4704,True,1
Grentual_9049,1,1,1,9049,True,0
Gres_1406,1,0,1,1406,True,1
Griffince_4848,1,1,1,4848,True,0
Griffince_5859,1,1,1,5859,True,0
Griffince_6248,1,1,1,6248,True,0
Griffince_6654,1,2,2,6654,True,0
Grifford_173,1,1,1,173,True,0
Grifford_2379,1,0,1,2379,True,1
Grifford_6276,1,1,1,6276,True,0
Grifford_6821,1,0,1,6821,True,1
Griffy_3131,1,2,2,3131,True,0
Griffy_5023,1,0,1,5023,True,1
Griffy_6998,1,0,1,6998,True,1
Groforacid_6146,1,0,1,6146,True,1
Guerson_338,1,1,1,338,True,0
Guerson_3867,1,1,1,3867,True,0
Guerson_3962,2,1,2,3962,False,1
Guerson_4144,1,0,1,4144,True,1
Guerson_4433,1,0,1,4433,True,1
Guerson_7098,1,1,1,7098,True,0
Guerson_7788,1,0,1,7788,True,1
Guerson_8159,1,0,1,8159,True,1
Guerson_8997,2,1,2,8997,False,1
Guezaley_1560,1,0,1,1560,True,1
Guezaley_1945,1,0,1,1945,True,1
Guezaley_4076,1,0,1,4076,True,1
Guezaley_5313,1,1,1,5313,True,0
Guezaley_8410,1,0,1,8410,True,1
Guieroolow_6720,1,1,1,6720,True,0
Guieroolow_7001,1,1,1,7001,True,0
Gulcepusy_1294,2,1,2,1294,False,1
Gulcepusy_7889,1,1,1,7889,True,0
Gulcepusy_8220,1,1,1,8220,True,0
Guloofant_8176,1,0,1,8176,True,1
Gulthler_6232,1,1,1,6232,True,0
Gulthler_8592,1,0,1,8592,True,1
Hac_1569,1,1,1,1569,True,0
Hac_3578,1,1,1,3578,True,0
Hac_6478,1,0,1,6478,True,1
Hacle_1387,1,0,1,1387,True,1
Hacle_6894,1,2,2,6894,True,0
Hacle_6913,2,1,2,6913,False,1
Haftent_6724,1,2,2,6724,True,0
Haftical_8448,1,1,1,8448,True,0
Haftical_8942,1,1,1,8942,True,0
Hahnstoneal_3274,2,1,3,3274,False,2
Hahnstoneal_3985,1,0,1,3985,True,1
Hahnstoneal_5226,1,1,1,5226,True,0
Hahnstoneal_8820,1,1,1,8820,True,0
Hahnstonsen_1597,1,1,1,1597,True,0
Hahnstonsen_3846,1,1,1,3846,True,0
Hahnstonsen_441,1,0,1,441,True,1
Hahnstonsen_6251,1,1,1,6251,True,0
Hahnstonsen_7073,1,1,1,7073,True,0
Hahnstonsen_8560,1,1,1,8560,True,0
Hahnstonsen_8993,1,0,1,8993,True,1
Hake_5644,1,0,1,5644,True,1
Hake_6984,2,1,3,6984,False,2
Hales_2207,1,0,1,2207,True,1
Hales_6025,1,0,1,6025,True,1
Halexandez_8825,1,1,1,8825,True,0
Hallahaney_5747,1,0,1,5747,True,1
Hallahaney_7813,1,0,1,7813,True,1
Hallahaney_8664,1,0,1,8664,True,1
Hamberterry_3119,1,0,1,3119,True,1
Hamberterry_4246,1,0,1,4246,True,1
Hamberterry_6995,1,0,1,6995,True,1
Hamberterry_733,1,0,1,733,True,1
Hamberterry_8629,1,1,1,8629,True,0
Hamcmahon_3453,1,0,1,3453,True,1
Hamcmahon_5714,1,3,3,5714,True,0
Hamcmahon_7086,1,0,1,7086,True,1
Hamcmahon_7132,1,0,1,7132,True,1
Hammons_1933,1,1,1,1933,True,0
Hammons_4538,1,0,1,4538,True,1
Hammons_8854,1,0,1,8854,True,1
Hammonton_3628,1,0,1,3628,True,1
Hammonton_4315,1,2,2,4315,True,0
Hammonton_4344,1,1,1,4344,True,0
Hammonton_4934,1,0,1,4934,True,1
Hammonton_6319,1,0,1,6319,True,1
Hammonton_650,1,1,1,650,True,0
Handertiz_108,2,1,2,108,False,1
Handertiz_1282,1,0,1,1282,True,1
Handertiz_1863,1,1,1,1863,True,0
Handertiz_2396,1,0,2,2396,True,2
Handertiz_3461,1,0,1,3461,True,1
Handertiz_6166,1,0,1,6166,True,1
Hanghanson_1428,1,0,1,1428,True,1
Hanghanson_2056,2,1,4,2056,False,3
Hanner_2273,1,0,1,2273,True,1
Hanner_2883,1,1,1,2883,True,0
Hanner_3785,1,0,1,3785,True,1
Hanner_5556,1,0,1,5556,True,1
Hanner_6020,1,0,7,6020,True,7
Hanner_7438,1,1,1,7438,True,0
Hapie_1576,1,0,1,1576,True,1
Hapie_1927,1,0,1,1927,True,1
Hapie_3124,1,3,3,3124,True,0
Hapie_8552,1,0,2,8552,True,2
Hapie_957,1,1,1,957,True,0
Hardley_1493,1,0,1,1493,True,1
Hardley_589,1,0,1,589,True,1
Hardley_6424,1,0,1,6424,True,1
Hardonald_5613,1,1,1,5613,True,0
Hardonald_8306,2,2,3,8306,False,1
Hardson_5216,1,0,1,5216,True,1
Hardson_669,1,0,1,669,True,1
Hardsonerry_3464,1,0,2,3464,True,2
Hardsonerry_6103,1,1,1,6103,True,0
Hariourcal_1796,1,1,1,1796,True,0
Harley_5781,1,0,1,5781,True,1
Harley_6010,1,1,1,6010,True,0
Harley_6169,1,1,1,6169,True,0
Harley_8037,1,0,1,8037,True,1
Harmond_2466,1,0,1,2466,True,1
Harmond_4106,1,1,1,4106,True,0
Harmond_559,1,0,1,559,True,1
Harmontry_134,1,1,1,134,True,0
Harmontry_6453,1,0,1,6453,True,1
Harmontry_7829,1,1,1,7829,True,0
Harmontry_8242,1,1,1,8242,True,0
Harperez_1615,1,1,1,1615,True,0
Harperez_4159,1,0,1,4159,True,1
Harrenoldez_1340,1,0,1,1340,True,1
Harrenoldez_6826,1,0,1,6826,True,1
Harrenoldez_7688,1,0,1,7688,True,1
Harry_3018,1,0,1,3018,True,1
Harry_3804,1,0,1,3804,True,1
Harry_5186,1,0,1,5186,True,1
Harry_6859,1,1,1,6859,True,0
Harry_8573,1,1,1,8573,True,0
Hart_107,1,0,1,107,True,1
Hart_6116,1,0,1,6116,True,1
Hart_8270,1,1,1,8270,True,0
Harta_3714,1,0,2,3714,True,2
Harta_8657,1,1,1,8657,True,0
Harte_1000,1,0,1,1000,True,1
Harte_141,1,0,1,141,True,1
Hartley_1997,1,1,1,1997,True,0
Hartz_5415,1,0,1,5415,True,1
Hartz_786,1,1,1,786,True,0
Harverez_1025,1,0,1,1025,True,1
Harverez_2822,2,3,5,2822,False,2
Harverez_7072,1,0,1,7072,True,1
Haste_1503,1,0,2,1503,True,2
Haydenez_3070,1,1,1,3070,True,0
Haydenez_7460,1,1,1,7460,True,0
Haydenzier_2491,1,0,1,2491,True,1
Haydenzier_3216,1,3,3,3216,True,0
Haydenzier_5998,1,1,1,5998,True,0
Haydenzier_6141,1,0,1,6141,True,1
Haydenzier_6485,1,2,2,6485,True,0
Haydenzier_696,1,1,1,696,True,0
Haydenzier_707,1,1,1,707,True,0
Hayder_122,1,0,1,122,True,1
Hayder_3342,1,1,1,3342,True,0
Hayder_4717,1,0,1,4717,True,1
Hayder_7499,1,1,1,7499,True,0
Hayder_8420,1,0,1,8420,True,1
Hayder_8918,1,0,1,8918,True,1
Hayersents_5160,1,0,1,5160,True,1
Hayersents_6698,1,0,1,6698,True,1
Hayerson_3999,1,0,1,3999,True,1
Hayerson_4659,1,0,1,4659,True,1
Hayerson_6925,1,0,1,6925,True,1
Hayerson_7268,1,0,1,7268,True,1
Hayerson_7868,1,0,1,7868,True,1
Hayertez_7192,1,1,1,7192,True,0
Hayertez_8058,1,0,1,8058,True,1
Hayertez_9094,2,1,2,9094,False,1
Haynard_5196,2,1,2,5196,False,1
Haynard_5281,1,0,1,5281,True,1
Haynard_7342,1,1,1,7342,True,0
Haynard_8046,1,1,1,8046,True,0
Haynard_8211,1,1,1,8211,True,0
Haynardy_2107,1,0,1,2107,True,1
Haynardy_3548,1,1,1,3548,True,0
Haynardy_6032,1,1,1,6032,True,0
Haynardy_6277,1,1,1,6277,True,0
Headardyer_361,1,1,1,361,True,0
Headardyer_7160,1,1,1,7160,True,0
Headardyer_8227,1,1,1,8227,True,0
Headardyer_8776,1,1,1,8776,True,0
Headfair_1860,1,0,2,1860,True,2
Headfair_2414,1,0,1,2414,True,1
Headmish_9034,1,0,1,9034,True,1
Healist_9114,1,1,1,9114,True,0
Healted_1261,1,0,1,1261,True,1
Healted_2984,1,0,1,2984,True,1
Healted_7109,1,0,1,7109,True,1
Healted_8596,1,2,2,8596,True,0
Heateele_203,1,1,1,203,True,0
Hebernandry_4879,1,0,1,4879,True,1
Hebernandry_5019,1,0,1,5019,True,1
Hebernandry_7633,1,0,1,7633,True,1
Hebernandry_8467,1,1,1,8467,True,0
Hednigic_571,1,1,1,571,True,0
Hednigic_6539,1,0,1,6539,True,1
Hednigic_772,2,2,3,772,False,1
Hednigic_8826,1,0,3,8826,True,3
Heedry_1041,1,1,1,1041,True,0
Heedry_2839,1,1,1,2839,True,0
Heermy_1165,1,0,2,1165,True,2
Heermy_5765,1,0,1,5765,True,1
Heermy_8619,1,0,1,8619,True,1
Heeroling_3210,1,0,2,3210,True,2
Heeroling_4891,1,1,1,4891,True,0
Heeroling_7866,1,0,1,7866,True,1
Hendrewsons_1941,1,0,1,1941,True,1
Hendrewsons_3665,1,1,1,3665,True,0
Hendrewsons_4797,1,1,1,4797,True,0
Hendrewsons_6786,1,0,1,6786,True,1
Hendrys_2391,1,0,1,2391,True,1
Hendrys_3759,1,1,1,3759,True,0
Hendrys_3866,1,0,1,3866,True,1
Hendrys_5524,1,1,1,5524,True,0
Hendrys_6900,1,1,1,6900,True,0
Heney_4620,1,0,1,4620,True,1
Heney_8379,1,0,1,8379,True,1
Heracker_5919,1,1,1,5919,True,0
Hermanapp_1779,1,1,1,1779,True,0
Hermanapp_2975,1,0,1,2975,True,1
Hermanapp_3243,1,0,1,3243,True,1
Hermanapp_3445,1,0,1,3445,True,1
Hermanapp_5589,1,1,1,5589,True,0
Hermane_5999,1,1,1,5999,True,0
Hermane_6647,1,1,1,6647,True,0
Herpumble_265,1,1,1,265,True,0
Herpumble_992,2,1,2,992,False,1
Herreras_3853,1,1,1,3853,True,0
Herreras_3960,1,0,1,3960,True,1
Herreras_5221,1,0,1,5221,True,1
Herreras_8903,1,0,1,8903,True,1
Herreras_9008,1,0,2,9008,True,2
Herry_4145,1,0,1,4145,True,1
Herry_576,1,0,1,576,True,1
Hersons_2894,1,0,1,2894,True,1
Hersons_5214,1,0,1,5214,True,1
Hersons_5582,1,0,1,5582,True,1
Hersons_6652,1,0,1,6652,True,1
Hersons_7588,1,2,2,7588,True,0
Hervel_395,1,0,2,395,True,2
Hervel_6873,1,1,1,6873,True,0
Hessey_1155,1,1,1,1155,True,0
Hessey_5188,1,1,1,5188,True,0
Hessey_5843,1,1,1,5843,True,0
Hessey_8407,1,0,1,8407,True,1
Hestes_1366,1,1,1,1366,True,0
Hestes_2210,1,0,1,2210,True,1
Hestes_3045,1,0,1,3045,True,1
Hestes_3567,1,0,1,3567,True,1
Hestes_7805,1,0,1,7805,True,1
Hestes_9052,1,0,2,9052,True,2
Hestes_9136,1,0,1,9136,True,1
Hetforhaft_163,1,2,2,163,True,0
Hetforhaft_6866,2,1,2,6866,False,1
Hetforhaft_8948,2,1,2,8948,False,1
Hewson_1889,1,0,2,1889,True,2
Hewson_5163,1,1,1,5163,True,0
Hewson_92,1,2,2,92,True,0
Hewson_982,2,1,2,982,False,1
Hickerson_53,1,1,1,53,True,0
Hickerson_6663,1,0,2,6663,True,2
Hickerson_8477,1,0,1,8477,True,1
Hickett_2015,1,1,1,2015,True,0
Hickett_307,1,1,1,307,True,0
Hickett_3742,2,1,2,3742,False,1
Hickett_7464,1,1,1,7464,True,0
Hickett_8153,1,0,1,8153,True,1
Hickley_3061,1,0,1,3061,True,1
Hickley_3241,1,0,1,3241,True,1
Hickley_5443,1,0,1,5443,True,1
Hickley_5499,1,1,1,5499,True,0
Hickson_1812,1,1,1,1812,True,0
Hickson_1922,1,0,1,1922,True,1
Hickson_3352,1,0,1,3352,True,1
Hickson_4611,1,1,1,4611,True,0
Hickson_6236,1,0,1,6236,True,1
Hiebox_8310,1,1,1,8310,True,0
Higast_1415,1,1,1,1415,True,0
Hinesh_1580,1,0,2,1580,True,2
Hinesh_4058,1,0,1,4058,True,1
Hinesh_7899,1,0,2,7899,True,2
Hinesh_830,1,1,1,830,True,0
Hinetthews_456,1,0,1,456,True,1
Hinetthews_5,1,1,1,5,True,0
Hinetthews_6324,2,2,3,6324,False,1
Hinetthews_6326,1,0,1,6326,True,1
Hinetthews_906,1,1,1,906,True,0
Hineyley_3686,1,0,1,3686,True,1
Hineyley_5274,1,0,1,5274,True,1
Hineyley_6162,1,0,1,6162,True,1
Hineyley_6531,1,1,1,6531,True,0
Hinglendez_1619,1,1,1,1619,True,0
Hinglendez_1649,1,0,1,1649,True,1
Hinglendez_5359,1,0,1,5359,True,1
Hinglendez_5522,1,3,3,5522,True,0
Hinglendez_5744,1,1,1,5744,True,0
Hinglendez_7940,1,0,1,7940,True,1
Hinglendez_9227,2,3,5,9227,False,2
Hobbinson_1975,1,0,1,1975,True,1
Hobbinson_8944,2,2,3,8944,False,1
Hodes_1397,1,0,1,1397,True,1
Hodes_1650,1,1,1,1650,True,0
Hodes_436,2,1,2,436,False,1
Hodes_5795,1,1,1,5795,True,0
Hodes_615,1,2,2,615,True,0
Hodgesss_2301,2,1,3,2301,False,2
Hoffergess_5303,2,1,2,5303,False,1
Hoffergess_8623,1,0,1,8623,True,1
Hoffergess_9201,1,1,1,9201,True,0
Holatirint_3543,1,3,3,3543,True,0
Holatirint_619,1,2,2,619,True,0
Holcompson_1084,1,0,1,1084,True,1
Holcompson_1723,1,0,1,1723,True,1
Holcompson_3512,1,0,1,3512,True,1
Holcompson_6369,1,1,1,6369,True,0
Holcompson_6419,1,1,1,6419,True,0
Holcompson_9184,1,0,1,9184,True,1
Holcompton_5989,1,0,1,5989,True,1
Holiabler_2310,1,2,2,2310,True,0
Holiabler_2964,1,0,1,2964,True,1
Holliams_7332,1,0,1,7332,True,1
Holliams_8638,2,2,3,8638,False,1
Holsen_3284,1,2,2,3284,True,0
Holson_102,1,0,1,102,True,1
Holson_577,1,0,1,577,True,1
Holson_6831,1,0,1,6831,True,1
Holson_9142,1,0,1,9142,True,1
Holton_7392,1,0,1,7392,True,1
Holton_8744,1,0,1,8744,True,1
Hometerval_3506,1,1,1,3506,True,0
Hometerval_9085,2,1,2,9085,False,1
Homin_2926,1,0,1,2926,True,1
Homin_3174,1,2,2,3174,True,0
Homin_8852,2,1,2,8852,False,1
Homin_9186,1,1,1,9186,True,0
Honatte_3622,2,1,2,3622,False,1
Honatte_5060,2,2,4,5060,False,2
Honchoe_4569,2,1,2,4569,False,1
Hontichre_607,1,0,3,607,True,3
Hontichre_6105,1,0,1,6105,True,1
Hontichre_9280,2,1,2,9280,False,1
Hoodgers_3818,1,0,1,3818,True,1
Hoodgers_4866,1,1,1,4866,True,0
Hoodgers_6011,1,0,1,6011,True,1
Hoodgers_7835,1,0,1,7835,True,1
Hoodgers_7919,1,0,1,7919,True,1
Hoodgers_8409,1,0,1,8409,True,1
Hoodjuded_2251,1,0,2,2251,True,2
Hoodjuded_8928,1,1,1,8928,True,0
Hooff_7696,1,0,1,7696,True,1
Hooperez_324,1,0,1,324,True,1
Hooperez_7946,1,1,1,7946,True,0
Hoopez_1381,1,1,1,1381,True,0
Hoopez_2727,1,0,1,2727,True,1
Hoopez_3283,1,0,1,3283,True,1
Hoopez_826,1,1,1,826,True,0
Hoorbaring_3488,1,0,2,3488,True,2
Hoorherve_5488,2,3,4,5488,False,1
Hoorherve_8572,1,0,1,8572,True,1
Hopez_1708,1,0,1,1708,True,1
Hopez_2188,1,0,1,2188,True,1
Hopez_2609,1,1,1,2609,True,0
Hopez_3203,1,0,1,3203,True,1
Hopez_7446,1,0,1,7446,True,1
Hopez_8516,1,1,1,8516,True,0
Hopperett_4467,1,1,1,4467,True,0
Hoppernardy_2446,1,1,1,2446,True,0
Hoppernardy_2500,1,0,1,2500,True,1
Hoppernardy_2545,1,0,1,2545,True,1
Hoppernardy_448,1,0,1,448,True,1
Hoppernardy_8463,1,0,1,8463,True,1
Hoppernardy_975,1,1,1,975,True,0
Hoppers_1547,1,0,1,1547,True,1
Hoppers_2281,1,1,1,2281,True,0
Hoppers_4607,1,0,1,4607,True,1
Hoppers_6328,2,1,4,6328,False,3
Hoppers_7445,1,0,1,7445,True,1
